method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,risk_budget,risk_score,accepted,budget_breach,fixed_risk_utility
influence_function_selector,peg_search_policy,iid_mechanisms,tiny_budget,combined_stress,9,96,0.30750000,0.51041667,0.24413615,0.55990400,0.28454090,0.12112605,0.08147280,0.22442800,0.22005074,0.09578282,0.10000000,0.28916948,0,0,0.20813375
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,0,96,0.31228000,0.61458333,0.35837198,0.56237444,0.29921578,0.12012278,0.07435179,0.20327248,0.20113210,0.09419552,0.10000000,0.28453337,0,0,0.32243134
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,1,96,0.31228000,0.44791667,0.17898675,0.56328444,0.30000778,0.12566488,0.07821857,0.20378448,0.22211386,0.09472736,0.10000000,0.29655442,0,0,0.14306887
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,2,96,0.31228000,0.54166667,0.27780569,0.56419444,0.30079978,0.12339447,0.07692910,0.20429648,0.21137688,0.09525920,0.10000000,0.29166297,0,0,0.24191056
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,3,96,0.31228000,0.57291667,0.30985564,0.56510444,0.30159178,0.12299907,0.07687714,0.20480848,0.20825240,0.09579104,0.10000000,0.29083052,0,0,0.27398325
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,4,96,0.31228000,0.62500000,0.36416191,0.56601444,0.30238378,0.12197866,0.07641267,0.20532048,0.20259041,0.09632288,0.10000000,0.28864507,0,0,0.32831227
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,5,96,0.31228000,0.48958333,0.22540320,0.56692444,0.30317578,0.11857926,0.07918046,0.20583248,0.21928569,0.08885072,0.10000000,0.29053017,0,0,0.18957631
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,6,96,0.31228000,0.52083333,0.26010442,0.55382744,0.29196178,0.11772763,0.07888501,0.20634448,0.21615384,0.08914244,0.10000000,0.28692194,0,0,0.22395010
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,7,96,0.31228000,0.55208333,0.29215436,0.55473744,0.29275378,0.11733222,0.07883304,0.20685648,0.21302936,0.08967428,0.10000000,0.28608948,0,0,0.25602279
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,8,96,0.31228000,0.56250000,0.30194796,0.55564744,0.29354578,0.11756182,0.07919357,0.20736848,0.21244237,0.09020612,0.10000000,0.28661003,0,0,0.26583915
influence_function_selector,peg_search_policy,color_mechanism_confound,large_budget,combined_stress,9,96,0.31228000,0.53125000,0.26722890,0.55655744,0.29433778,0.11904142,0.08037910,0.20788048,0.21693039,0.09073796,0.10000000,0.28983658,0,0,0.23114284
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,0,96,0.33028000,0.57291667,0.31207809,0.55359144,0.29601034,0.11647097,0.07866898,0.21021648,0.21052007,0.08989541,0.10000000,0.28692693,0,0,0.27591787
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,1,96,0.33028000,0.61458333,0.35524591,0.55450844,0.29680834,0.11576730,0.07841513,0.21073248,0.20613208,0.09043137,0.10000000,0.28542720,0,0,0.31910862
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,2,96,0.33028000,0.52083333,0.25374756,0.55542544,0.29760634,0.11912612,0.08084252,0.21124848,0.21823783,0.09096733,0.10000000,0.29272196,0,0,0.21763320
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,3,96,0.33028000,0.52083333,0.25240272,0.55634244,0.29840434,0.11967244,0.08141366,0.21176448,0.21892484,0.09150329,0.10000000,0.29392823,0,0,0.21631128
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,4,96,0.33028000,0.52083333,0.25105788,0.55725944,0.29920234,0.12021877,0.08198481,0.21228048,0.21961185,0.09203925,0.10000000,0.29513450,0,0,0.21498936
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,5,96,0.33028000,0.47916667,0.20520037,0.55817644,0.30000034,0.12201509,0.08338095,0.21279648,0.22537386,0.09257521,0.10000000,0.29904677,0,0,0.16915478
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,6,96,0.33028000,0.59375000,0.32886665,0.55909344,0.30079834,0.11912392,0.08168335,0.21331248,0.20209962,0.09311117,0.10000000,0.29021023,0,0,0.29284399
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,7,96,0.33028000,0.56250000,0.30070059,0.56001044,0.30159634,0.12060774,0.07486924,0.21382848,0.20659288,0.09364713,0.10000000,0.28848352,0,0,0.26470085
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,8,96,0.33028000,0.54166667,0.27709941,0.56092744,0.30239434,0.12177906,0.07585288,0.21434448,0.20981739,0.09418309,0.10000000,0.29104279,0,0,0.24112260
influence_function_selector,peg_search_policy,color_mechanism_confound,medium_budget,combined_stress,9,96,0.33028000,0.55208333,0.28840350,0.56184444,0.30319234,0.12201289,0.07621778,0.20685648,0.20923565,0.09471905,0.10000000,0.29157256,0,0,0.25244961
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,0,96,0.35278000,0.50000000,0.22488131,0.55611044,0.30055504,0.12258117,0.08294290,0.21861648,0.22237543,0.09341030,0.10000000,0.29993014,0,0,0.18878407
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,1,96,0.35278000,0.48958333,0.21241858,0.55702044,0.30134704,0.12343577,0.08371593,0.21912848,0.22432595,0.09394214,0.10000000,0.30180369,0,0,0.17634409
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,2,96,0.35278000,0.50000000,0.22481349,0.55793044,0.30213904,0.12366536,0.08407646,0.21964048,0.21373396,0.09447398,0.10000000,0.29972294,0,0,0.18876175
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,3,96,0.35278000,0.54166667,0.27455488,0.55884044,0.30293104,0.12295746,0.07581425,0.22015248,0.20934073,0.09500582,0.10000000,0.29325150,0,0,0.23852589
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,4,96,0.35278000,0.51041667,0.24135658,0.55975044,0.30372304,0.12443706,0.07699978,0.21266048,0.21382874,0.09553766,0.10000000,0.29647805,0,0,0.20535034
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,5,96,0.35278000,0.50000000,0.22889385,0.56066044,0.30451504,0.12529165,0.07777281,0.21317248,0.21577926,0.09606950,0.10000000,0.29835160,0,0,0.19291036
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,6,96,0.35278000,0.46875000,0.19417479,0.56157044,0.30530704,0.12677125,0.07895834,0.21368448,0.22026727,0.09660134,0.10000000,0.30157815,0,0,0.15821405
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,7,96,0.35278000,0.58333333,0.31525006,0.56248044,0.30609904,0.12387584,0.07725637,0.21419648,0.20699279,0.09713318,0.10000000,0.29533370,0,0,0.27931208
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,8,96,0.35278000,0.51041667,0.23601834,0.56339044,0.30689104,0.12660544,0.07926691,0.21470848,0.21655581,0.09766502,0.10000000,0.30126625,0,0,0.20010310
influence_function_selector,peg_search_policy,color_mechanism_confound,small_budget,combined_stress,9,96,0.35278000,0.51041667,0.23468378,0.56430044,0.30768304,0.12714754,0.07983369,0.21522048,0.21723757,0.09819686,0.10000000,0.30246330,0,0,0.19879129
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,0,96,0.37678000,0.40625000,0.12510423,0.55910444,0.30597712,0.12956771,0.07999919,0.21954048,0.22719386,0.09724274,0.10000000,0.30764331,0,0,0.08908184
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,1,96,0.37678000,0.51041667,0.23506162,0.56000744,0.30676312,0.12698058,0.07849911,0.22004848,0.21518288,0.09777046,0.10000000,0.30206614,0,0,0.19906181
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,2,96,0.37678000,0.52083333,0.24486551,0.56091044,0.30754912,0.12720595,0.07885528,0.22055648,0.21459065,0.09829818,0.10000000,0.30257747,0,0,0.20888827
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,3,96,0.37678000,0.47916667,0.19902857,0.56181344,0.30833512,0.12899381,0.08024270,0.22106448,0.22034217,0.09882590,0.10000000,0.30647131,0,0,0.16307391
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,4,96,0.37678000,0.50000000,0.22592201,0.56271644,0.30912112,0.12090268,0.07991238,0.22157248,0.21800095,0.09935362,0.10000000,0.30028073,0,0,0.18998992
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,5,96,0.37678000,0.42708333,0.14798121,0.56361944,0.30990712,0.12362805,0.08191855,0.22208048,0.22755873,0.09187734,0.10000000,0.30412302,0,0,0.11207169
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,6,96,0.37678000,0.45833333,0.17695429,0.55051544,0.31069312,0.12322842,0.08186222,0.22258848,0.22498928,0.09240506,0.10000000,0.30622842,0,0,0.14071717
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,7,96,0.37678000,0.50000000,0.22588109,0.55141844,0.29947312,0.12206006,0.08135616,0.22309648,0.22002316,0.09269266,0.10000000,0.29898739,0,0,0.18966656
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,8,96,0.37678000,0.57291667,0.30245399,0.55232144,0.30025912,0.12041043,0.08047483,0.22360448,0.21181843,0.09322038,0.10000000,0.29543973,0,0,0.26626202
influence_function_selector,peg_search_policy,color_mechanism_confound,tiny_budget,combined_stress,9,96,0.37678000,0.58333333,0.31225788,0.55322444,0.30104512,0.12063579,0.08083100,0.22411248,0.21122620,0.09374810,0.10000000,0.29595106,0,0,0.27608849
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,0,96,0.34956000,0.51041667,0.24277563,0.56318988,0.30581656,0.11978469,0.07948436,0.20681696,0.21698623,0.09453473,0.10000000,0.29541681,0,0,0.20685537
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,1,96,0.34956000,0.44791667,0.17168776,0.55002288,0.30654856,0.12215951,0.08124502,0.20728896,0.22578834,0.09502537,0.10000000,0.30352775,0,0,0.13543834
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,2,96,0.34956000,0.61458333,0.35424513,0.55086288,0.29527456,0.11720309,0.07822471,0.20776096,0.20555003,0.09527589,0.10000000,0.28808576,0,0,0.31801670
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,3,96,0.34956000,0.50000000,0.23060358,0.55170288,0.29600656,0.12114041,0.08101662,0.20823296,0.22013560,0.09576653,0.10000000,0.29663212,0,0,0.19439615
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,4,96,0.34956000,0.51041667,0.24050003,0.55254288,0.29673856,0.12132773,0.08133354,0.20870496,0.21949618,0.09625717,0.10000000,0.29706049,0,0,0.20431360
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,5,96,0.34956000,0.60416667,0.33942181,0.55338288,0.29747056,0.11901504,0.08000045,0.20917696,0.20870676,0.09674781,0.10000000,0.29207686,0,0,0.30325638
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,6,96,0.34956000,0.55208333,0.28254926,0.55422288,0.29820256,0.12107736,0.08155487,0.20964896,0.21567984,0.09723845,0.10000000,0.29656422,0,0,0.24640483
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,7,96,0.34956000,0.50000000,0.22567671,0.55506288,0.29893456,0.12313967,0.08310928,0.21012096,0.22265292,0.09772909,0.10000000,0.30105159,0,0,0.18955328
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,8,96,0.34956000,0.52083333,0.24798196,0.55590288,0.29966656,0.12301449,0.08321995,0.21059296,0.22074475,0.09021573,0.10000000,0.29872241,0,0,0.21187953
influence_function_selector,peg_search_policy,material_shift,large_budget,combined_stress,9,96,0.34956000,0.57291667,0.31307642,0.55674288,0.30039856,0.12195181,0.07470786,0.20306096,0.20502533,0.09070637,0.10000000,0.28888100,0,0,0.27699499
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,0,96,0.36756000,0.54166667,0.27065955,0.56015388,0.30753712,0.12542057,0.07841498,0.20904096,0.21227325,0.09361714,0.10000000,0.29910480,0,0,0.23466340
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,1,96,0.36756000,0.46875000,0.19152038,0.56100088,0.30827512,0.12811211,0.08038626,0.20951696,0.22178907,0.09411190,0.10000000,0.30495439,0,0,0.15554540
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,2,96,0.36756000,0.47916667,0.20714496,0.56184788,0.29700712,0.12784743,0.08046405,0.20999296,0.22058725,0.09436654,0.10000000,0.29966911,0,0,0.17119116
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,3,96,0.36756000,0.57291667,0.31201784,0.56269488,0.29774512,0.11753497,0.07865509,0.21046896,0.20932283,0.09486130,0.10000000,0.28866929,0,0,0.27608521
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,4,96,0.36756000,0.62500000,0.36332953,0.54953488,0.29848312,0.11647652,0.07815137,0.21094496,0.20417394,0.09535606,0.10000000,0.28934794,0,0,0.32706790
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,5,96,0.36756000,0.57291667,0.30644669,0.55038188,0.29922112,0.11854306,0.07971014,0.21142096,0.21115226,0.09585082,0.10000000,0.29384453,0,0,0.27020624
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,6,96,0.36756000,0.51041667,0.23843569,0.55122888,0.29995912,0.12092211,0.08147517,0.21189696,0.21939933,0.09634558,0.10000000,0.29901761,0,0,0.20221641
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,7,96,0.36756000,0.46875000,0.19268102,0.55207588,0.30069712,0.12267615,0.08282770,0.21237296,0.22510890,0.09684034,0.10000000,0.30283769,0,0,0.15648292
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,8,96,0.36756000,0.42708333,0.14692635,0.55292288,0.30143512,0.12443019,0.08418022,0.21284896,0.23081848,0.09733510,0.10000000,0.30665778,0,0,0.11074942
influence_function_selector,peg_search_policy,material_shift,medium_budget,combined_stress,9,96,0.36756000,0.39583333,0.11229985,0.55376988,0.30217312,0.12587174,0.08532650,0.21332496,0.23525930,0.09782986,0.10000000,0.30980136,0,0,0.07614410
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,0,96,0.39006000,0.56250000,0.29349937,0.55594588,0.30631582,0.12465516,0.07664107,0.21359696,0.20767069,0.09317272,0.10000000,0.29716063,0,0,0.25739801
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,1,96,0.39006000,0.51041667,0.23662682,0.55678588,0.30704782,0.12671748,0.07819549,0.21406896,0.21464377,0.09366336,0.10000000,0.30164800,0,0,0.20054646
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,2,96,0.39006000,0.44791667,0.16862610,0.55762588,0.30777982,0.12909229,0.07995615,0.21454096,0.22288559,0.09415400,0.10000000,0.30681186,0,0,0.13256674
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,3,96,0.39006000,0.53125000,0.25641971,0.55846588,0.30851182,0.12709211,0.07882932,0.21501296,0.21336492,0.09464464,0.10000000,0.30250473,0,0,0.22038136
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,4,96,0.39006000,0.54166667,0.26631616,0.55930588,0.30924382,0.12727942,0.07914623,0.21548496,0.21272550,0.09513528,0.10000000,0.30293309,0,0,0.23029881
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,5,96,0.39006000,0.57291667,0.30443032,0.56014588,0.30997582,0.11883774,0.07857041,0.21595696,0.20906834,0.09562592,0.10000000,0.29598305,0,0,0.26843397
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,6,96,0.39006000,0.41666667,0.13627610,0.56098588,0.31070782,0.12402506,0.08218732,0.21642896,0.22872892,0.09611656,0.10000000,0.30723541,0,0,0.10030075
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,7,96,0.39006000,0.41666667,0.13504439,0.56182588,0.31143982,0.12452487,0.08271049,0.21690096,0.22935825,0.09660720,0.10000000,0.30834028,0,0,0.09909003
influence_function_selector,peg_search_policy,material_shift,small_budget,combined_stress,8,96,0.39006000,0.51041667,0.23661744,0.54865888,0.30016582,0.12175596,0.08113392,0.21737296,0.21856146,0.09685772,0.10000000,0.30058086,0,0,0.20033391
