method,split,task,regime,mean_success_rate,ci95_success_rate,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
label_balanced_selection,small_budget,mobile_place_policy,iid_mechanisms,0.528912,0.032546,0.404185,0.001229,0.388985,0.000941,0.163253,0.001556,0.105766,0.002065,0.162768,0.002319,0.128889,0.000623,7,84
label_balanced_selection,small_budget,mobile_place_policy,intervention_gap,0.387755,0.045785,0.394027,0.001255,0.431372,0.003952,0.182179,0.001996,0.111442,0.001097,0.169007,0.002518,0.137932,0.000572,7,84
label_balanced_selection,small_budget,mobile_place_policy,material_shift,0.488095,0.044680,0.402030,0.001229,0.417375,0.000941,0.168833,0.001600,0.108908,0.001291,0.163743,0.000812,0.136468,0.000623,7,84
label_balanced_selection,small_budget,mobile_place_policy,operator_bias_shift,0.460884,0.019532,0.396631,0.001293,0.415769,0.000989,0.174190,0.001147,0.108222,0.001034,0.166960,0.000766,0.133726,0.000656,7,84
label_balanced_selection,small_budget,mobile_place_policy,rare_contact_mechanism,0.414966,0.024114,0.396096,0.001331,0.424730,0.001018,0.175066,0.001116,0.110042,0.000993,0.166384,0.000739,0.134181,0.000676,7,84
label_balanced_selection,small_budget,peg_search_policy,color_mechanism_confound,0.501701,0.031972,0.384511,0.001331,0.407507,0.001018,0.166195,0.000984,0.106780,0.000829,0.162520,0.000622,0.130414,0.000676,7,84
label_balanced_selection,small_budget,peg_search_policy,compound_spurious_shift,0.396259,0.035901,0.371483,0.001319,0.444787,0.001008,0.184027,0.001399,0.111680,0.001173,0.169262,0.000797,0.137807,0.000669,7,84
label_balanced_selection,small_budget,peg_search_policy,iid_mechanisms,0.542517,0.026874,0.394132,0.001203,0.391589,0.000922,0.160086,0.001317,0.106560,0.001138,0.161965,0.000787,0.132020,0.001929,7,84
label_balanced_selection,small_budget,peg_search_policy,intervention_gap,0.442177,0.028545,0.380726,0.001229,0.431540,0.003967,0.177149,0.001104,0.111885,0.000963,0.167316,0.000747,0.139399,0.001945,7,84
label_balanced_selection,small_budget,peg_search_policy,material_shift,0.476190,0.032603,0.380544,0.004891,0.413119,0.003983,0.173989,0.001058,0.110472,0.002337,0.166626,0.002358,0.132628,0.000546,7,84
label_balanced_selection,small_budget,peg_search_policy,operator_bias_shift,0.486395,0.020000,0.378459,0.001267,0.422574,0.002872,0.174883,0.000954,0.107383,0.000898,0.167695,0.000732,0.134007,0.000611,7,84
label_balanced_selection,small_budget,peg_search_policy,rare_contact_mechanism,0.464286,0.053403,0.375339,0.003825,0.426165,0.003603,0.174547,0.003385,0.110605,0.003184,0.164445,0.000834,0.136514,0.002665,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,color_mechanism_confound,0.833333,0.022194,0.740580,0.003774,0.050835,0.003532,0.025374,0.000673,0.020323,0.000595,0.166925,0.000601,0.033308,0.002592,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,compound_spurious_shift,0.828231,0.014272,0.725415,0.001434,0.064093,0.001095,0.036423,0.000584,0.019756,0.000638,0.170452,0.000618,0.042677,0.000728,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,iid_mechanisms,0.863946,0.020905,0.742150,0.004812,0.039737,0.002858,0.020433,0.000445,0.017664,0.002783,0.163590,0.002709,0.033252,0.000638,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,intervention_gap,0.843537,0.033555,0.725890,0.001344,0.057862,0.001027,0.034539,0.001217,0.016735,0.001027,0.170145,0.002436,0.038855,0.002391,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,material_shift,0.835034,0.036515,0.736141,0.001319,0.051869,0.001008,0.024958,0.001560,0.018008,0.001313,0.165950,0.000878,0.032926,0.000669,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,operator_bias_shift,0.824830,0.035172,0.730199,0.001383,0.054811,0.003564,0.029830,0.000986,0.016840,0.000835,0.168725,0.000688,0.037989,0.000648,7,84
oracle_interventional_selector,clean_budget,contact_grasp_policy,rare_contact_mechanism,0.804422,0.042251,0.730936,0.001421,0.052530,0.001085,0.029846,0.001349,0.018341,0.001094,0.168529,0.000743,0.038900,0.000722,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,color_mechanism_confound,0.763605,0.029439,0.743802,0.003765,0.048115,0.001123,0.028041,0.000892,0.019537,0.002730,0.168374,0.000650,0.031374,0.000748,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,compound_spurious_shift,0.767007,0.037367,0.738495,0.001460,0.060191,0.003526,0.037970,0.001355,0.022477,0.001118,0.171028,0.000814,0.041080,0.002369,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,iid_mechanisms,0.787415,0.031151,0.752480,0.001344,0.044064,0.001027,0.020455,0.002871,0.017225,0.000671,0.162945,0.002610,0.030411,0.002601,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,intervention_gap,0.726190,0.027420,0.743946,0.001370,0.054262,0.001047,0.033417,0.001935,0.022916,0.001105,0.168053,0.000837,0.036320,0.000695,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,material_shift,0.785714,0.030551,0.748759,0.003810,0.049336,0.003583,0.027149,0.000983,0.021489,0.000838,0.167319,0.000682,0.034549,0.000629,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,operator_bias_shift,0.736395,0.023014,0.739261,0.003787,0.054757,0.003551,0.030435,0.002141,0.020461,0.002886,0.166421,0.000601,0.035588,0.000661,7,84
oracle_interventional_selector,clean_budget,deformable_pull_policy,rare_contact_mechanism,0.787415,0.054705,0.742439,0.001447,0.056022,0.001104,0.029759,0.001192,0.019550,0.000813,0.167875,0.000483,0.038920,0.000735,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,color_mechanism_confound,0.829932,0.022608,0.739266,0.003748,0.050445,0.003495,0.022827,0.001072,0.018211,0.002572,0.164335,0.000833,0.033269,0.002561,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,compound_spurious_shift,0.819728,0.032375,0.730351,0.001511,0.059815,0.001152,0.039188,0.000493,0.019910,0.000429,0.173325,0.000492,0.039985,0.000767,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,iid_mechanisms,0.824830,0.049814,0.743880,0.001395,0.045061,0.002837,0.017420,0.001839,0.017960,0.002521,0.162880,0.000980,0.031397,0.000677,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,intervention_gap,0.814626,0.026874,0.733415,0.005157,0.057241,0.003853,0.033731,0.002796,0.020792,0.002753,0.168799,0.002731,0.036372,0.000657,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,material_shift,0.833333,0.041988,0.742445,0.001395,0.048617,0.001066,0.028270,0.001228,0.018779,0.000980,0.169439,0.000671,0.034364,0.002580,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,operator_bias_shift,0.831633,0.021257,0.737267,0.005127,0.050418,0.001114,0.029764,0.000841,0.019867,0.002237,0.169080,0.000679,0.034074,0.001881,7,84
oracle_interventional_selector,clean_budget,force_limited_twist_policy,rare_contact_mechanism,0.812925,0.018856,0.732974,0.003756,0.056370,0.001143,0.030036,0.000971,0.019123,0.002420,0.168640,0.000753,0.034889,0.001874,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,color_mechanism_confound,0.795918,0.029876,0.724851,0.001434,0.046788,0.002827,0.025776,0.002795,0.018233,0.002158,0.164555,0.001812,0.033369,0.000696,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,compound_spurious_shift,0.780612,0.034854,0.713093,0.004744,0.062601,0.003853,0.040144,0.002593,0.022149,0.002608,0.171031,0.002665,0.038766,0.000657,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,iid_mechanisms,0.824830,0.024795,0.730760,0.001306,0.040660,0.003603,0.017661,0.002222,0.017760,0.002800,0.161120,0.000781,0.030988,0.002650,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,intervention_gap,0.775510,0.049740,0.716834,0.001331,0.055390,0.001018,0.035868,0.001116,0.018704,0.002500,0.170274,0.002502,0.038847,0.002395,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,material_shift,0.804422,0.025386,0.729325,0.001306,0.051077,0.000999,0.027537,0.001052,0.019340,0.000928,0.167968,0.000695,0.034065,0.000663,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,operator_bias_shift,0.782313,0.028674,0.722356,0.004778,0.053250,0.001047,0.029916,0.001342,0.021150,0.002385,0.168062,0.000830,0.036316,0.000695,7,84
oracle_interventional_selector,clean_budget,mobile_place_policy,rare_contact_mechanism,0.795918,0.037565,0.724307,0.005167,0.057024,0.001075,0.031055,0.001830,0.021713,0.002118,0.166990,0.001782,0.035644,0.000715,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,color_mechanism_confound,0.794218,0.032088,0.711640,0.005167,0.052339,0.001075,0.026276,0.003122,0.020385,0.002875,0.164660,0.001797,0.032733,0.000715,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,compound_spurious_shift,0.816327,0.030062,0.699218,0.005178,0.064225,0.001066,0.037791,0.003078,0.021769,0.002198,0.169287,0.001887,0.038880,0.000708,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,iid_mechanisms,0.848639,0.012172,0.720067,0.005269,0.044670,0.000979,0.017411,0.002528,0.019420,0.001947,0.161086,0.000576,0.032731,0.001914,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,intervention_gap,0.816327,0.046627,0.707467,0.003825,0.060394,0.000999,0.034692,0.001306,0.021809,0.001002,0.171876,0.000633,0.038982,0.000663,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,material_shift,0.816327,0.032146,0.709486,0.001280,0.048226,0.002868,0.027199,0.000757,0.017561,0.000554,0.168053,0.000464,0.033412,0.000618,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,operator_bias_shift,0.824830,0.052599,0.705831,0.001344,0.054600,0.001027,0.030589,0.002533,0.017194,0.001469,0.167211,0.002402,0.036243,0.002601,7,84
oracle_interventional_selector,clean_budget,peg_search_policy,rare_contact_mechanism,0.773810,0.026458,0.705196,0.005188,0.054720,0.001056,0.029851,0.000972,0.022091,0.002188,0.167780,0.000676,0.036508,0.000702,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,color_mechanism_confound,0.843537,0.021257,0.721590,0.003761,0.053362,0.001133,0.035932,0.001697,0.020869,0.000914,0.175061,0.000786,0.049222,0.001876,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,compound_spurious_shift,0.794218,0.022027,0.705584,0.001472,0.069420,0.003823,0.052643,0.002505,0.021204,0.000516,0.182040,0.002625,0.054787,0.000683,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,iid_mechanisms,0.843537,0.018659,0.724850,0.001357,0.052108,0.002847,0.033393,0.002107,0.017869,0.000841,0.175164,0.002582,0.044452,0.002611,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,intervention_gap,0.809524,0.033775,0.707849,0.004769,0.066247,0.001056,0.043848,0.001271,0.021057,0.002639,0.179198,0.000764,0.051908,0.000702,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,material_shift,0.821429,0.033775,0.716914,0.005208,0.055934,0.001037,0.038499,0.001635,0.021432,0.001937,0.177635,0.000945,0.048747,0.000689,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,operator_bias_shift,0.789116,0.033665,0.714760,0.001421,0.060002,0.001085,0.042571,0.001376,0.020304,0.001176,0.179095,0.000828,0.052292,0.000722,7,84
oracle_interventional_selector,combined_stress,contact_grasp_policy,rare_contact_mechanism,0.804422,0.044928,0.708736,0.003769,0.059511,0.001114,0.045112,0.001603,0.020211,0.002749,0.182023,0.000869,0.048708,0.000741,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,color_mechanism_confound,0.770408,0.032088,0.726906,0.001511,0.054311,0.003501,0.040160,0.001494,0.019306,0.001313,0.179109,0.000979,0.046533,0.000714,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,compound_spurious_shift,0.710884,0.021430,0.713899,0.005097,0.070902,0.001143,0.051850,0.000879,0.024492,0.002335,0.181973,0.000705,0.054748,0.002539,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,iid_mechanisms,0.755102,0.050111,0.732701,0.004769,0.051528,0.001056,0.032388,0.001732,0.020942,0.002895,0.174916,0.000876,0.045292,0.000702,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,intervention_gap,0.714286,0.041988,0.721140,0.004752,0.066316,0.001075,0.051526,0.001218,0.025243,0.000972,0.182880,0.002720,0.049761,0.000715,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,material_shift,0.761905,0.032203,0.727053,0.001383,0.055354,0.002840,0.043487,0.001263,0.020857,0.001046,0.180528,0.001930,0.048444,0.002608,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,operator_bias_shift,0.736395,0.030307,0.725918,0.001447,0.063617,0.001104,0.043563,0.001027,0.022297,0.000896,0.179000,0.000693,0.052566,0.000735,7,84
oracle_interventional_selector,combined_stress,deformable_pull_policy,rare_contact_mechanism,0.722789,0.031681,0.722335,0.001485,0.061526,0.003815,0.048088,0.002668,0.021779,0.000807,0.181150,0.002681,0.051320,0.000689,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,color_mechanism_confound,0.795918,0.037218,0.719633,0.003736,0.052696,0.001191,0.041326,0.001244,0.019880,0.002638,0.178510,0.002526,0.049087,0.001864,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,compound_spurious_shift,0.804422,0.022111,0.709878,0.001549,0.070012,0.001181,0.049218,0.001352,0.020555,0.001223,0.181176,0.000915,0.052080,0.000787,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,iid_mechanisms,0.787415,0.025166,0.730511,0.001434,0.050295,0.001095,0.031343,0.000853,0.019229,0.000782,0.174504,0.000652,0.046964,0.000728,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,intervention_gap,0.795918,0.028545,0.719305,0.001460,0.061919,0.003526,0.044399,0.001304,0.022245,0.001147,0.179866,0.000878,0.052703,0.002369,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,material_shift,0.799320,0.038921,0.720289,0.005147,0.055836,0.003539,0.042400,0.001272,0.021385,0.002619,0.180065,0.001728,0.046713,0.000675,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,operator_bias_shift,0.811224,0.029876,0.714326,0.001498,0.063908,0.001143,0.042357,0.001445,0.019649,0.001991,0.179179,0.000906,0.047274,0.000761,7,84
oracle_interventional_selector,combined_stress,force_limited_twist_policy,rare_contact_mechanism,0.787415,0.039907,0.721567,0.001536,0.063075,0.001171,0.045821,0.001548,0.022441,0.001303,0.182269,0.000901,0.051461,0.000781,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,color_mechanism_confound,0.775510,0.043631,0.709494,0.005117,0.053609,0.001123,0.039281,0.001625,0.022612,0.002212,0.178099,0.000896,0.046432,0.002347,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,compound_spurious_shift,0.758503,0.026317,0.701470,0.001460,0.067077,0.003526,0.050841,0.000835,0.023604,0.000737,0.181886,0.000668,0.054802,0.002369,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,iid_mechanisms,0.789116,0.038682,0.714807,0.001344,0.050464,0.001027,0.034951,0.002135,0.017905,0.001177,0.175663,0.002703,0.044944,0.002601,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,intervention_gap,0.787415,0.028996,0.707001,0.001370,0.061208,0.001047,0.045383,0.001932,0.022637,0.000794,0.178253,0.000713,0.050083,0.000695,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,material_shift,0.739796,0.031151,0.713732,0.001344,0.056005,0.003583,0.040984,0.001356,0.023271,0.001228,0.178406,0.000934,0.048123,0.000629,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,operator_bias_shift,0.746599,0.046308,0.703691,0.004752,0.062734,0.002834,0.044686,0.002989,0.023206,0.001931,0.177818,0.002085,0.048911,0.000683,7,84
oracle_interventional_selector,combined_stress,mobile_place_policy,rare_contact_mechanism,0.738095,0.040734,0.703454,0.001447,0.061438,0.001104,0.043922,0.002526,0.020540,0.000728,0.178161,0.000551,0.051638,0.000735,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,color_mechanism_confound,0.758503,0.040643,0.693857,0.001447,0.057164,0.001104,0.037675,0.000906,0.020151,0.000692,0.175829,0.000532,0.048930,0.000735,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,compound_spurious_shift,0.777211,0.036616,0.678309,0.001434,0.068420,0.001095,0.051118,0.002556,0.020134,0.001084,0.180070,0.000817,0.054646,0.000728,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,iid_mechanisms,0.794218,0.045461,0.703975,0.003820,0.050763,0.003596,0.033729,0.001530,0.021888,0.001208,0.176717,0.000796,0.045219,0.000616,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,intervention_gap,0.770408,0.022027,0.681487,0.003810,0.062501,0.001027,0.047838,0.001082,0.021120,0.002558,0.182478,0.000739,0.053323,0.000682,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,material_shift,0.750000,0.039768,0.689180,0.001319,0.056304,0.001008,0.040753,0.003524,0.019208,0.000848,0.175979,0.000551,0.047255,0.002400,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,operator_bias_shift,0.763605,0.043033,0.687027,0.004769,0.062089,0.001056,0.042416,0.001306,0.021652,0.002736,0.178124,0.000699,0.049684,0.000702,7,84
oracle_interventional_selector,combined_stress,peg_search_policy,rare_contact_mechanism,0.756803,0.033720,0.684205,0.003783,0.060568,0.003853,0.044867,0.002515,0.021274,0.002612,0.178300,0.001737,0.049972,0.000657,7,84
oracle_interventional_selector,heldout_mechanism,contact_grasp_policy,color_mechanism_confound,0.802721,0.035590,0.724664,0.001511,0.051958,0.003501,0.034618,0.000887,0.018425,0.000687,0.174662,0.000604,0.041295,0.000714,7,84
