method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,stress_axis,stress_level
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.33960000,0.52083333,0.31392870,0.59802880,0.24104952,0.10971648,0.06787968,0.19885760,0.19289907,0.08152899,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.33960000,0.59375000,0.39060443,0.59886180,0.24177552,0.10802457,0.06695473,0.19932560,0.18464190,0.08201551,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.33960000,0.59375000,0.38938300,0.59969480,0.24250152,0.10852016,0.06747354,0.19979360,0.18526599,0.08250203,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.33960000,0.57291667,0.37186661,0.60052780,0.24322752,0.10163675,0.06792460,0.20026160,0.18794733,0.08298855,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.33960000,0.64583333,0.44854234,0.60136080,0.24395352,0.09994483,0.06699965,0.20072960,0.17969017,0.08347507,budget_pressure,0
invariant_risk_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.33960000,0.57291667,0.36942374,0.60219380,0.24467952,0.10262792,0.06896221,0.20119760,0.18919550,0.08396159,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34200000,0.57291667,0.36437312,0.61093400,0.23864640,0.11590106,0.06927320,0.20457200,0.18884579,0.08139293,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34200000,0.58333333,0.37422843,0.61180200,0.23940240,0.11610529,0.06960756,0.20506000,0.18822735,0.08190005,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34200000,0.53125000,0.31883550,0.61267000,0.24015840,0.11818452,0.07117942,0.19754400,0.19522140,0.08240717,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34200000,0.53125000,0.31447550,0.59953100,0.24091440,0.11870125,0.07172003,0.19803200,0.19643198,0.08291429,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34200000,0.51041667,0.29094632,0.60039900,0.24167040,0.11984298,0.07267315,0.19852000,0.19961979,0.08342141,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34200000,0.57291667,0.35644246,0.60126700,0.24242640,0.11848470,0.07197626,0.19900800,0.19265759,0.08392853,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34200000,0.43750000,0.21050344,0.60213500,0.24318240,0.12306393,0.07519812,0.19949600,0.20980164,0.08443565,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34200000,0.57291667,0.35389675,0.60300300,0.24393840,0.11951816,0.07305748,0.19998400,0.19395820,0.08494277,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34200000,0.56250000,0.34745711,0.60387100,0.24469440,0.11234339,0.07332410,0.20047200,0.19539701,0.08544989,budget_pressure,0
invariant_risk_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34200000,0.63541667,0.42408142,0.60473900,0.24545040,0.11067262,0.07242096,0.20096000,0.18716606,0.08595701,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34000000,0.56250000,0.34886139,0.59638800,0.24071600,0.10923621,0.07326606,0.20343600,0.19562587,0.08690632,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34000000,0.55208333,0.33777186,0.59723500,0.24145400,0.11005275,0.07399984,0.20391200,0.19752920,0.07939708,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34000000,0.52083333,0.30970864,0.59808200,0.24219200,0.11149430,0.06714211,0.20438800,0.20197002,0.07989184,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34000000,0.58333333,0.37783694,0.59892900,0.24293000,0.11012334,0.06643214,0.20486400,0.18498709,0.08038660,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34000000,0.57291667,0.36698753,0.59977600,0.24366800,0.11093988,0.06716592,0.19733600,0.18689041,0.08088136,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34000000,0.48958333,0.27672019,0.60062300,0.24440600,0.11394393,0.06934344,0.19781200,0.19767499,0.08137612,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34000000,0.60416667,0.39788802,0.60147000,0.24514400,0.11101047,0.06760222,0.19828800,0.18435331,0.08187088,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34000000,0.55208333,0.34100519,0.60231700,0.24588200,0.11307702,0.06916100,0.19876400,0.19133163,0.08236564,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34000000,0.62500000,0.41766035,0.60316400,0.24662000,0.11139356,0.06824477,0.19924000,0.18308495,0.08286040,budget_pressure,0
invariant_risk_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34000000,0.59375000,0.38303385,0.60401100,0.24735800,0.11283510,0.06939105,0.19971600,0.18752578,0.08335516,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34140000,0.53125000,0.32016163,0.60491120,0.24086868,0.11742191,0.06805565,0.19886640,0.19166796,0.08552537,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34140000,0.66666667,0.46351380,0.60580720,0.24164868,0.11389305,0.06593246,0.19937040,0.17584549,0.08604897,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34140000,0.62500000,0.41768715,0.60670320,0.24242868,0.11567669,0.06731552,0.19987440,0.18159176,0.08657257,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34140000,0.50000000,0.28879653,0.60759920,0.24320868,0.11195633,0.06986834,0.20037840,0.19700780,0.08709617,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34140000,0.55208333,0.34440402,0.60849520,0.24398868,0.11092747,0.06939514,0.20088240,0.19133533,0.07961577,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34140000,0.57291667,0.36534636,0.60939120,0.24476868,0.11083611,0.06954070,0.20138640,0.18946911,0.08013937,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34140000,0.57291667,0.36403237,0.61028720,0.24554868,0.11136975,0.07009876,0.20189040,0.19014039,0.08066297,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34140000,0.54166667,0.32624673,0.59717620,0.24632868,0.11284089,0.07127557,0.20239440,0.19517820,0.08118657,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34140000,0.53125000,0.31380457,0.59807220,0.24710868,0.11368703,0.07203988,0.20289840,0.19711822,0.08171017,budget_pressure,0
invariant_risk_selector,force_limited_twist_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34140000,0.60416667,0.39038775,0.59896820,0.24788868,0.11203317,0.07115419,0.20340240,0.18890825,0.08223377,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34040000,0.55208333,0.33110814,0.58623120,0.23730731,0.11542958,0.07345901,0.20855440,0.20070036,0.08674215,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34040000,0.60416667,0.38545555,0.58711320,0.23807531,0.11439226,0.07297709,0.20905040,0.19501740,0.08725751,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34040000,0.62500000,0.40641846,0.58799520,0.23884331,0.11429245,0.07311393,0.20954640,0.19314069,0.08777287,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34040000,0.63541667,0.42199162,0.58887720,0.22760531,0.11404890,0.07321353,0.21004240,0.19196509,0.08804811,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34040000,0.53125000,0.32454249,0.58975920,0.22837331,0.10969509,0.06734112,0.21053840,0.19482814,0.08856347,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34040000,0.58333333,0.37888990,0.59064120,0.22914131,0.10865777,0.06685921,0.21103440,0.18914518,0.08907883,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34040000,0.54166667,0.33308381,0.59152320,0.22990931,0.11043295,0.06823354,0.21153040,0.19488097,0.08959419,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34040000,0.62500000,0.42081572,0.59240520,0.23067731,0.10845814,0.06713288,0.21202640,0.18539176,0.09010955,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34040000,0.57291667,0.36516211,0.59328720,0.23144531,0.11054582,0.06871346,0.21252240,0.19239630,0.08262091,budget_pressure,0
domain_adversarial_selector,contact_grasp_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34040000,0.46875000,0.25258702,0.59416920,0.23221331,0.11419601,0.07132530,0.21301840,0.20574459,0.08313627,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.33960000,0.57291667,0.35849970,0.58393380,0.23385709,0.10735667,0.07301513,0.21177760,0.19826762,0.08850514,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.33960000,0.57291667,0.35723713,0.58479480,0.23460709,0.10786917,0.07355138,0.21226160,0.19891268,0.08900814,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.33960000,0.61458333,0.40048723,0.58565580,0.23535709,0.10713167,0.07326263,0.21274560,0.19448274,0.08951114,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.33960000,0.61458333,0.40838924,0.58651680,0.23610709,0.10764417,0.06579488,0.21322960,0.18512280,0.09001414,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.33960000,0.53125000,0.31810133,0.58737780,0.23685709,0.11065667,0.06798113,0.21371360,0.19591786,0.09051714,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.33960000,0.61458333,0.40714473,0.58823880,0.23760709,0.10866917,0.06686738,0.21419760,0.18641292,0.08301614,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.33960000,0.48958333,0.27234416,0.58909980,0.23835709,0.11293167,0.06987863,0.21468160,0.20228298,0.08351914,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.33960000,0.63541667,0.43261434,0.58996080,0.22710109,0.10861294,0.06728390,0.21516560,0.18459789,0.08378202,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.33960000,0.56250000,0.35497537,0.59082180,0.22785109,0.11131294,0.06926390,0.20764560,0.19412420,0.08428502,budget_pressure,0
domain_adversarial_selector,peg_search_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.33960000,0.55208333,0.34258463,0.59168280,0.22860109,0.11213794,0.07000640,0.20812960,0.19603801,0.08478802,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34200000,0.65625000,0.44778047,0.60128400,0.23529776,0.11525781,0.06855433,0.21199600,0.18373251,0.08296596,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34200000,0.55208333,0.33518481,0.60218000,0.23607776,0.11891645,0.07117489,0.21250000,0.19709129,0.08348956,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34200000,0.60416667,0.38951166,0.60307600,0.23685776,0.11788759,0.07070170,0.21300400,0.19141881,0.08401316,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34200000,0.59375000,0.37398236,0.58996500,0.23763776,0.11873373,0.07146600,0.21350800,0.19391912,0.08453676,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34200000,0.62500000,0.40605286,0.59086100,0.23841776,0.11832987,0.07140531,0.21401200,0.19078415,0.08506036,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34200000,0.59375000,0.37135437,0.59175700,0.23919776,0.11980101,0.07258212,0.21451600,0.19526168,0.08558396,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34200000,0.56250000,0.34239430,0.59265300,0.22797176,0.12081593,0.07351545,0.21502000,0.19917156,0.08586744,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34200000,0.47916667,0.25357573,0.59354900,0.22875176,0.12384957,0.07572351,0.20752000,0.20999284,0.08639104,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,8,96,0.34200000,0.50000000,0.27451807,0.59444500,0.22953176,0.12375821,0.07586906,0.20802400,0.20812662,0.08691464,budget_pressure,0
domain_adversarial_selector,deformable_pull_policy,budget_pressure_0,small_budget,combined_stress,9,96,0.34200000,0.45833333,0.22869142,0.59534100,0.23031176,0.12554185,0.07725212,0.20852800,0.21387290,0.08743824,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,0,96,0.34000000,0.59375000,0.38609032,0.59130900,0.22929120,0.11246057,0.06817938,0.21347200,0.18970838,0.08292582,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,1,96,0.34000000,0.60416667,0.39593535,0.59218400,0.23005320,0.11266902,0.06851810,0.21396400,0.18909518,0.08343706,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,2,96,0.34000000,0.61458333,0.40578038,0.59305900,0.23081520,0.11287748,0.06885682,0.21445600,0.18848197,0.08394830,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,3,96,0.34000000,0.53125000,0.31547191,0.59393400,0.23157720,0.11589843,0.07105180,0.21494800,0.19928752,0.08445954,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,4,96,0.34000000,0.60416667,0.39208593,0.59480900,0.23233920,0.11423189,0.07015302,0.21544000,0.19106182,0.08497078,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,5,96,0.34000000,0.50000000,0.27795475,0.58167700,0.23310120,0.11787785,0.07276049,0.20792800,0.20496514,0.08548202,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,6,96,0.34000000,0.57291667,0.35456877,0.58255200,0.23386320,0.11621130,0.07186172,0.20842000,0.19673944,0.08599326,budget_pressure,0
domain_adversarial_selector,mobile_place_policy,budget_pressure_0,small_budget,combined_stress,7,96,0.34000000,0.64583333,0.43118280,0.58342700,0.23462520,0.11454476,0.07096294,0.20891200,0.18851374,0.08650450,budget_pressure,0
