method,split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,0,84,0.476190,0.523822,0.287001,0.121197,0.078029,0.277426,0.094865
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,1,84,0.630952,0.524734,0.287697,0.117048,0.075165,0.276327,0.095329
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,2,84,0.630952,0.525646,0.288393,0.117541,0.075675,0.276775,0.095792
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,3,84,0.547619,0.526558,0.289089,0.120534,0.078002,0.278056,0.096255
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,4,84,0.619048,0.527470,0.277779,0.118104,0.076488,0.277790,0.096526
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,5,84,0.559524,0.528382,0.278475,0.120383,0.078295,0.278833,0.096989
uncertainty_active_selection,heldout_object,operator_bias_shift,force_limited_twist_policy,6,84,0.642857,0.529294,0.279171,0.118376,0.076988,0.278448,0.097452
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,0,84,0.607143,0.524499,0.291115,0.124704,0.079368,0.283289,0.092844
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,1,84,0.595238,0.509379,0.291793,0.125541,0.080124,0.275840,0.093295
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,2,84,0.619048,0.510267,0.292471,0.125307,0.080102,0.276038,0.093746
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,3,84,0.595238,0.511155,0.281143,0.117717,0.072166,0.276712,0.094004
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,4,84,0.595238,0.512043,0.281821,0.118197,0.072663,0.277148,0.094455
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,5,84,0.630952,0.512931,0.282499,0.117606,0.072381,0.277227,0.094906
uncertainty_active_selection,heldout_object,rare_contact_mechanism,contact_grasp_policy,6,84,0.559524,0.513819,0.283177,0.120229,0.074434,0.278378,0.095357
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,0,84,0.571429,0.492091,0.281115,0.124106,0.075933,0.282557,0.098209
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,1,84,0.583333,0.492955,0.281775,0.124215,0.076156,0.282862,0.090643
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,2,84,0.535714,0.493819,0.282435,0.126111,0.077678,0.283762,0.091082
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,3,84,0.607143,0.494683,0.283095,0.124435,0.076604,0.275468,0.091520
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,4,84,0.416667,0.495547,0.283755,0.130616,0.081239,0.277796,0.091959
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,5,84,0.654762,0.496411,0.284415,0.123940,0.076532,0.275839,0.092398
uncertainty_active_selection,heldout_object,rare_contact_mechanism,peg_search_policy,6,84,0.607143,0.497275,0.285075,0.117832,0.077573,0.276740,0.092836
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,0,84,0.535714,0.519805,0.282846,0.125462,0.081281,0.283238,0.092755
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,1,84,0.547619,0.520709,0.283536,0.125593,0.073523,0.283563,0.093214
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,2,84,0.464286,0.521613,0.284226,0.128582,0.075845,0.284840,0.093673
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,3,84,0.464286,0.522517,0.284916,0.129071,0.076351,0.277280,0.094132
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,4,84,0.547619,0.523421,0.285606,0.127060,0.075039,0.276891,0.094591
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,5,84,0.428571,0.524325,0.286296,0.123116,0.077660,0.278525,0.095050
uncertainty_active_selection,heldout_object,rare_contact_mechanism,deformable_pull_policy,6,84,0.547619,0.525229,0.286986,0.120034,0.075570,0.277779,0.095509
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,0,84,0.559524,0.508801,0.283513,0.122883,0.076069,0.280978,0.097371
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,1,84,0.535714,0.509681,0.284185,0.124073,0.077081,0.281648,0.097817
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,2,84,0.500000,0.510561,0.284857,0.125620,0.078351,0.282437,0.098264
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,3,84,0.535714,0.511441,0.285529,0.125024,0.078065,0.282512,0.090707
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,4,84,0.595238,0.512321,0.286201,0.123714,0.077259,0.282349,0.091154
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,5,84,0.500000,0.513201,0.286873,0.127047,0.079827,0.283733,0.091600
uncertainty_active_selection,heldout_object,rare_contact_mechanism,mobile_place_policy,6,84,0.511905,0.514081,0.287545,0.127165,0.080060,0.284046,0.092047
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,0,84,0.654762,0.524031,0.282993,0.122872,0.075326,0.282982,0.095485
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,1,84,0.523810,0.524967,0.283707,0.127307,0.078704,0.276747,0.095961
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,2,84,0.595238,0.525903,0.284421,0.125670,0.077670,0.276493,0.096436
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,3,84,0.607143,0.526839,0.285135,0.117815,0.077454,0.276834,0.096912
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,4,84,0.571429,0.527775,0.285849,0.119393,0.078756,0.277651,0.097387
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,5,84,0.583333,0.528711,0.286563,0.119543,0.079020,0.277992,0.097862
uncertainty_active_selection,heldout_object,rare_contact_mechanism,force_limited_twist_policy,6,84,0.583333,0.529647,0.287277,0.120049,0.079543,0.278452,0.098338
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,0,84,0.607143,0.519597,0.286998,0.122025,0.077844,0.279651,0.095006
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,1,84,0.678571,0.520437,0.287640,0.120335,0.076756,0.279349,0.095432
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,2,84,0.547619,0.521277,0.288282,0.124718,0.080081,0.281070,0.095859
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,3,84,0.619048,0.522117,0.288924,0.123029,0.078993,0.280768,0.096285
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,4,84,0.559524,0.506949,0.289566,0.125268,0.080760,0.281775,0.096711
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,5,84,0.488095,0.507789,0.290208,0.127865,0.082787,0.282901,0.097137
uncertainty_active_selection,heldout_object,intervention_gap,contact_grasp_policy,6,84,0.607143,0.508629,0.290850,0.124747,0.072658,0.282123,0.097564
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,0,84,0.511905,0.487645,0.289347,0.124242,0.076428,0.279742,0.092792
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,1,84,0.464286,0.488461,0.289971,0.126112,0.077922,0.280618,0.093206
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,2,84,0.690476,0.489277,0.290595,0.119766,0.073447,0.278756,0.093620
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,3,84,0.523810,0.490093,0.291219,0.125207,0.077537,0.280823,0.094034
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,4,84,0.583333,0.490909,0.291843,0.123862,0.076696,0.280627,0.094448
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,5,84,0.464286,0.491725,0.292467,0.127874,0.079747,0.282218,0.094862
uncertainty_active_selection,heldout_object,intervention_gap,peg_search_policy,6,84,0.511905,0.492541,0.293091,0.126886,0.079165,0.282142,0.095276
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,0,84,0.559524,0.521456,0.295649,0.126443,0.075364,0.282638,0.098463
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,1,84,0.511905,0.522312,0.296303,0.128335,0.076881,0.283534,0.098898
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,2,84,0.547619,0.523168,0.296957,0.127726,0.076581,0.283597,0.099332
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,3,84,0.392857,0.524024,0.297611,0.132831,0.080433,0.285564,0.099767
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,4,84,0.488095,0.524880,0.286259,0.129656,0.078369,0.285032,0.092005
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,5,84,0.511905,0.525736,0.286913,0.129404,0.078328,0.285214,0.092440
uncertainty_active_selection,heldout_object,intervention_gap,deformable_pull_policy,6,84,0.559524,0.526592,0.287567,0.128438,0.077769,0.277154,0.092874
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,0,84,0.607143,0.510620,0.296442,0.123242,0.077731,0.280223,0.095161
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,1,84,0.488095,0.511452,0.297078,0.127263,0.080792,0.281822,0.095584
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,2,84,0.500000,0.512284,0.285708,0.126575,0.080530,0.282111,0.095814
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,3,84,0.607143,0.513116,0.286344,0.123810,0.078660,0.281447,0.096236
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,4,84,0.428571,0.513948,0.286980,0.129617,0.083018,0.283641,0.096658
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,5,84,0.476190,0.498772,0.287616,0.128637,0.082445,0.283573,0.097080
uncertainty_active_selection,heldout_object,intervention_gap,mobile_place_policy,6,84,0.583333,0.499604,0.288252,0.125872,0.080575,0.282909,0.097502
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,0,84,0.607143,0.520041,0.291566,0.122901,0.075816,0.280275,0.098306
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,1,84,0.619048,0.520929,0.292244,0.123024,0.076053,0.280592,0.098757
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,2,84,0.547619,0.521817,0.292922,0.125647,0.078107,0.281743,0.099208
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,3,84,0.535714,0.522705,0.293600,0.126485,0.078863,0.282298,0.099659
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,4,84,0.559524,0.523593,0.294278,0.126250,0.078840,0.282496,0.092106
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,5,84,0.642857,0.524481,0.294956,0.124230,0.077520,0.282098,0.092557
uncertainty_active_selection,heldout_object,intervention_gap,force_limited_twist_policy,6,84,0.571429,0.525369,0.295634,0.126853,0.079574,0.283248,0.093008
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,0,84,0.523810,0.502946,0.298001,0.134180,0.082925,0.286272,0.096534
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,1,84,0.488095,0.503842,0.298685,0.135736,0.076200,0.287069,0.096989
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,2,84,0.452381,0.504738,0.299369,0.137292,0.077480,0.279862,0.097444
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,3,84,0.607143,0.505634,0.300053,0.133133,0.074607,0.278754,0.097899
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,4,84,0.488095,0.506530,0.300737,0.129185,0.077223,0.280385,0.098354
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,5,84,0.583333,0.507426,0.301421,0.126812,0.075648,0.279872,0.098809
uncertainty_active_selection,heldout_object,compound_spurious_shift,contact_grasp_policy,6,84,0.547619,0.508322,0.302105,0.128368,0.076927,0.280669,0.099264
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,0,84,0.619048,0.483802,0.297949,0.128927,0.075567,0.282857,0.100686
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,1,84,0.523810,0.484674,0.298615,0.132256,0.078131,0.284238,0.101129
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,2,84,0.535714,0.485546,0.299281,0.132370,0.078359,0.284547,0.101571
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,3,84,0.488095,0.486418,0.299947,0.134270,0.079884,0.285451,0.094010
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,4,84,0.642857,0.487290,0.300613,0.130098,0.076998,0.284331,0.094453
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,5,84,0.476190,0.488162,0.301279,0.135569,0.081119,0.286426,0.094895
uncertainty_active_selection,heldout_object,compound_spurious_shift,peg_search_policy,6,84,0.476190,0.489034,0.301945,0.136041,0.081607,0.286854,0.095338
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,0,84,0.523810,0.515837,0.302920,0.134439,0.076624,0.286294,0.097444
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,1,84,0.476190,0.516749,0.303616,0.136361,0.078172,0.287218,0.097907
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,2,84,0.488095,0.517661,0.304312,0.136497,0.078423,0.279543,0.098370
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,3,84,0.535714,0.518573,0.305008,0.135562,0.077895,0.279515,0.098833
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,4,84,0.488095,0.519485,0.305704,0.129480,0.078963,0.280439,0.099296
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,5,84,0.523810,0.520397,0.306400,0.128902,0.078694,0.280530,0.099759
uncertainty_active_selection,heldout_object,compound_spurious_shift,deformable_pull_policy,6,84,0.428571,0.521309,0.307096,0.132252,0.081280,0.281930,0.100222
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,0,84,0.488095,0.502137,0.301565,0.132167,0.079207,0.283281,0.100679
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,1,84,0.535714,0.503025,0.302243,0.131218,0.078665,0.283241,0.101130
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,2,84,0.583333,0.503913,0.302921,0.130270,0.078124,0.283201,0.101581
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,3,84,0.476190,0.504801,0.303599,0.133964,0.080956,0.284708,0.102032
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,4,84,0.511905,0.505689,0.304277,0.133373,0.080674,0.284787,0.094479
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,5,84,0.571429,0.506577,0.304955,0.132067,0.079873,0.284628,0.094930
uncertainty_active_selection,heldout_object,compound_spurious_shift,mobile_place_policy,6,84,0.476190,0.507465,0.305633,0.135404,0.082446,0.286016,0.095381
