split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error,ablation,interpretation
combined_stress,rare_contact_mechanism,peg_search_policy,4,84,0.571429,0.558558,0.181615,0.118106,0.067502,0.216251,0.076189,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,peg_search_policy,5,84,0.750000,0.559430,0.170275,0.112440,0.063630,0.214893,0.076439,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,peg_search_policy,6,84,0.619048,0.560302,0.170941,0.116840,0.066972,0.216630,0.076882,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,0,84,0.630952,0.602735,0.172175,0.116327,0.070783,0.216647,0.071262,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,1,84,0.559524,0.603647,0.172871,0.118963,0.072850,0.217809,0.071726,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,2,84,0.654762,0.588551,0.173567,0.116599,0.071284,0.217305,0.072189,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,3,84,0.535714,0.589463,0.174263,0.120664,0.074389,0.218943,0.072652,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,4,84,0.523810,0.590375,0.174959,0.121514,0.067154,0.219510,0.073115,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,5,84,0.583333,0.591287,0.175655,0.120222,0.066367,0.219363,0.073578,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,deformable_pull_policy,6,84,0.500000,0.592199,0.176351,0.123215,0.068693,0.220645,0.074041,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,0,84,0.630952,0.573310,0.170626,0.112970,0.064575,0.213112,0.074289,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,1,84,0.678571,0.574198,0.171304,0.112022,0.064033,0.213072,0.074740,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,2,84,0.559524,0.575086,0.171982,0.116073,0.067125,0.214699,0.075191,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,3,84,0.630952,0.575974,0.172660,0.114410,0.066065,0.214420,0.075642,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,4,84,0.571429,0.576862,0.173338,0.116676,0.067859,0.215451,0.076093,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,5,84,0.547619,0.577750,0.174016,0.117870,0.068874,0.216126,0.076543,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,mobile_place_policy,6,84,0.583333,0.578638,0.174694,0.117279,0.068592,0.216204,0.076994,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,0,84,0.595238,0.594655,0.174962,0.120355,0.070216,0.219687,0.075771,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,1,84,0.726190,0.595599,0.175682,0.116938,0.067889,0.210838,0.076250,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,2,84,0.690476,0.596543,0.176402,0.118520,0.069196,0.211659,0.076730,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,3,84,0.654762,0.597487,0.177122,0.112098,0.070022,0.212480,0.077209,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,4,84,0.535714,0.598431,0.177842,0.116180,0.073145,0.214134,0.077689,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,5,84,0.654762,0.583367,0.178562,0.113120,0.071078,0.213408,0.078169,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,rare_contact_mechanism,force_limited_twist_policy,6,84,0.607143,0.584311,0.179282,0.115059,0.072644,0.214348,0.070644,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,0,84,0.654762,0.580435,0.182323,0.119568,0.065764,0.218277,0.078321,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,1,84,0.690476,0.581283,0.182971,0.118955,0.065460,0.218336,0.078752,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,2,84,0.559524,0.582132,0.183619,0.123342,0.068789,0.220062,0.079182,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,3,84,0.571429,0.582979,0.184267,0.123443,0.069003,0.220359,0.079612,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,4,84,0.642857,0.583827,0.184915,0.121758,0.067920,0.220060,0.072039,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,5,84,0.523810,0.584676,0.185563,0.125787,0.070990,0.213663,0.072469,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,contact_grasp_policy,6,84,0.666667,0.585523,0.174205,0.121179,0.067883,0.212650,0.072707,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,0,84,0.559524,0.561920,0.182495,0.120272,0.070813,0.216895,0.074575,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,1,84,0.571429,0.562744,0.183125,0.120360,0.071014,0.217180,0.074993,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,2,84,0.595238,0.563568,0.183755,0.120091,0.070956,0.217346,0.075411,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,3,84,0.595238,0.564392,0.184385,0.120536,0.071417,0.217750,0.075829,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,4,84,0.630952,0.565216,0.185015,0.119909,0.071099,0.217797,0.076247,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,5,84,0.607143,0.566040,0.185645,0.121069,0.072079,0.218439,0.076665,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,peg_search_policy,6,84,0.654762,0.566864,0.174269,0.119305,0.071034,0.218367,0.076891,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,0,84,0.476190,0.599673,0.180291,0.120005,0.074083,0.215476,0.074540,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,1,84,0.559524,0.600537,0.180951,0.117972,0.072749,0.215067,0.074979,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,2,84,0.571429,0.601401,0.181611,0.118082,0.072973,0.215372,0.075417,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,3,84,0.559524,0.586257,0.182271,0.118906,0.073715,0.215915,0.075856,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,4,84,0.476190,0.587121,0.182931,0.121873,0.076015,0.217172,0.076295,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,5,84,0.630952,0.587985,0.183591,0.117697,0.065120,0.216049,0.076733,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,deformable_pull_policy,6,84,0.583333,0.588849,0.184251,0.119592,0.066642,0.216949,0.077172,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,0,84,0.678571,0.570417,0.178867,0.118673,0.064037,0.218006,0.077653,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,1,84,0.583333,0.571257,0.179509,0.121984,0.066583,0.219370,0.078079,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,2,84,0.666667,0.572097,0.180151,0.119938,0.065236,0.218949,0.078506,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,3,84,0.642857,0.572937,0.180793,0.121106,0.066225,0.219599,0.078932,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,4,84,0.571429,0.573777,0.181435,0.123702,0.068252,0.220725,0.079358,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,5,84,0.607143,0.574617,0.182077,0.123085,0.067943,0.212776,0.071780,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,mobile_place_policy,6,84,0.654762,0.575457,0.182719,0.122110,0.067375,0.212712,0.072207,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,0,84,0.738095,0.585953,0.178848,0.112010,0.063874,0.212720,0.076161,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,1,84,0.654762,0.586849,0.179532,0.114995,0.066192,0.213994,0.076616,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,2,84,0.666667,0.587745,0.180216,0.115122,0.066434,0.214315,0.077071,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,3,84,0.619048,0.588641,0.180900,0.117035,0.067973,0.215231,0.077526,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,4,84,0.666667,0.589537,0.181584,0.116091,0.067436,0.215195,0.077981,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,5,84,0.583333,0.590433,0.182268,0.119075,0.069753,0.216468,0.078436,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,intervention_gap,force_limited_twist_policy,6,84,0.666667,0.591329,0.182952,0.117060,0.068438,0.216075,0.078891,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,0,84,0.654762,0.586056,0.183711,0.123726,0.071494,0.219192,0.074823,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,1,84,0.595238,0.570952,0.184401,0.126001,0.073297,0.220232,0.075282,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,2,84,0.583333,0.571856,0.185091,0.126847,0.074062,0.220795,0.075741,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,3,84,0.559524,0.572761,0.185781,0.128050,0.067083,0.221477,0.076200,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,4,84,0.630952,0.573665,0.186471,0.126396,0.066031,0.221206,0.076660,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,5,84,0.630952,0.574569,0.187161,0.126885,0.066537,0.221650,0.077119,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,contact_grasp_policy,6,84,0.595238,0.575472,0.187851,0.128445,0.067821,0.214448,0.077578,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,0,84,0.630952,0.548333,0.193488,0.121312,0.065660,0.215496,0.077635,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,1,84,0.714286,0.549213,0.182154,0.118507,0.063868,0.215095,0.077890,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,2,84,0.607143,0.550093,0.182826,0.122197,0.066696,0.216598,0.078336,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,3,84,0.571429,0.550973,0.183498,0.123745,0.067967,0.217387,0.078783,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,4,84,0.607143,0.551853,0.184170,0.123149,0.067680,0.217462,0.079230,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,5,84,0.595238,0.552733,0.184842,0.123982,0.068432,0.218013,0.079677,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,peg_search_policy,6,84,0.630952,0.553613,0.185514,0.123386,0.068145,0.218088,0.080123,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,0,84,0.607143,0.584310,0.189952,0.126289,0.067119,0.220598,0.076691,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,1,84,0.654762,0.585230,0.190654,0.125358,0.066595,0.220574,0.077158,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,2,84,0.488095,0.586150,0.191356,0.130855,0.070743,0.222692,0.077625,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,3,84,0.571429,0.587070,0.192058,0.128853,0.069441,0.222311,0.078093,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,4,84,0.607143,0.587990,0.192760,0.128279,0.069176,0.222406,0.078560,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,5,84,0.440476,0.588910,0.193462,0.133777,0.073324,0.216521,0.079027,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,deformable_pull_policy,6,84,0.547619,0.589830,0.194164,0.131060,0.071503,0.215901,0.079494,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,mobile_place_policy,0,84,0.571429,0.568198,0.186381,0.122524,0.068186,0.216072,0.078337,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,mobile_place_policy,1,84,0.595238,0.569094,0.187065,0.122294,0.068168,0.216274,0.078792,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,mobile_place_policy,2,84,0.642857,0.569990,0.187749,0.121350,0.067631,0.216238,0.079247,minus_tail_failure_objective,ignores rare catastrophic outcomes
combined_stress,compound_spurious_shift,mobile_place_policy,3,84,0.547619,0.570886,0.188433,0.124692,0.070208,0.217630,0.079702,minus_tail_failure_objective,ignores rare catastrophic outcomes
