method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,ablation,ablation_note
minus_spurious_penalty,force_limited_twist_policy,intervention_gap,small_budget,combined_stress,6,96,0.50574000,0.56250000,0.43709922,0.71889552,0.20534072,0.09686659,0.05617845,0.17105584,0.13106651,0.07257641,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,intervention_gap,small_budget,combined_stress,7,96,0.50574000,0.55208333,0.42467763,0.71977752,0.20610872,0.09770427,0.05693403,0.17155184,0.13299605,0.07309177,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,intervention_gap,small_budget,combined_stress,8,96,0.50574000,0.63541667,0.51369018,0.72065952,0.20687672,0.09572946,0.05583337,0.17204784,0.12350684,0.06560313,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,intervention_gap,small_budget,combined_stress,9,96,0.50574000,0.60416667,0.47901226,0.72154152,0.20764472,0.09719214,0.05700145,0.17254384,0.12797388,0.06611849,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,0,96,0.51228000,0.60416667,0.47100840,0.71393244,0.21338812,0.09632583,0.06170658,0.16622848,0.13415472,0.06810296,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,1,96,0.51228000,0.54166667,0.40943727,0.71486344,0.21419812,0.09875561,0.05551994,0.16675248,0.14246471,0.06864716,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,2,96,0.51228000,0.66666667,0.54421116,0.71579444,0.21500812,0.09556039,0.05362481,0.16727648,0.11793221,0.06919136,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,3,96,0.51228000,0.59375000,0.46494858,0.71672544,0.21581812,0.09830267,0.05564843,0.16780048,0.12751096,0.06973556,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,4,96,0.51228000,0.69791667,0.57486483,0.71765644,0.21662812,0.09573245,0.05416579,0.16832448,0.11552095,0.07027976,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,5,96,0.51228000,0.54166667,0.41231534,0.71858744,0.20543212,0.10051850,0.05759593,0.16884848,0.13468206,0.07058384,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,6,96,0.51228000,0.59375000,0.46659076,0.71951844,0.20624212,0.09951078,0.05714454,0.16937248,0.12903580,0.07112804,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,7,96,0.51228000,0.67708333,0.55425068,0.72044944,0.20705212,0.09756556,0.05607441,0.16989648,0.11958330,0.07167224,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,8,96,0.51228000,0.59375000,0.46385993,0.72138044,0.20786212,0.10062034,0.05830428,0.17042048,0.13043080,0.07221644,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,medium_budget,combined_stress,9,96,0.51228000,0.55208333,0.41641547,0.70830444,0.20867212,0.10242512,0.05970915,0.16294048,0.13676357,0.07276064,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,0,96,0.53478000,0.51041667,0.37319322,0.71499544,0.21598552,0.10215503,0.05746758,0.17379648,0.13741883,0.07074691,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,1,96,0.53478000,0.67708333,0.54988876,0.71591944,0.21678952,0.09770558,0.05474309,0.17431648,0.11781109,0.07128699,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,2,96,0.53478000,0.62500000,0.49289280,0.71684344,0.21759352,0.09981863,0.05634984,0.17483648,0.12484709,0.07182707,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,3,96,0.53478000,0.57291667,0.43589684,0.71776744,0.21839752,0.10193169,0.05795660,0.17535648,0.13188309,0.07236715,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,4,96,0.53478000,0.63541667,0.50704913,0.71869144,0.20719552,0.10015101,0.05705112,0.17587648,0.12439520,0.07266711,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,5,96,0.53478000,0.63541667,0.50721476,0.71961544,0.20799952,0.10070156,0.05762662,0.16839248,0.12508745,0.07320719,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,6,96,0.53478000,0.58333333,0.45021880,0.72053944,0.20880352,0.10281461,0.05923338,0.16891248,0.13212346,0.07374727,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,7,96,0.53478000,0.67708333,0.54593003,0.70745644,0.20960752,0.10055267,0.05795264,0.16943248,0.12195724,0.07428735,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,8,96,0.53478000,0.61458333,0.47908654,0.70838044,0.21041152,0.10297822,0.05976564,0.16995248,0.13026199,0.06682343,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,counterfactual_missing,small_budget,combined_stress,9,96,0.53478000,0.64583333,0.51111591,0.70930444,0.21121552,0.10259127,0.05972240,0.17047248,0.12714800,0.06736351,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,0,96,0.55900000,0.58333333,0.43970083,0.70601800,0.22142056,0.10355398,0.06128081,0.16358800,0.13499144,0.07533241,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,1,96,0.55900000,0.68750000,0.55088744,0.70695600,0.22223656,0.10098799,0.05980254,0.16411600,0.12300668,0.06787673,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,2,96,0.55900000,0.60416667,0.46048641,0.70789400,0.22305256,0.10404700,0.06203677,0.16464400,0.13385943,0.06842505,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,3,96,0.55900000,0.55208333,0.40346988,0.70883200,0.22386856,0.10616851,0.06365224,0.16517200,0.14090592,0.06897337,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,4,96,0.55900000,0.56250000,0.41322235,0.70977000,0.22468456,0.10641501,0.06403022,0.16570000,0.14033991,0.06952169,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,5,96,0.55900000,0.57291667,0.43549948,0.71070800,0.22550056,0.09865752,0.05592396,0.16622800,0.13929366,0.07007001,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,6,96,0.55900000,0.64583333,0.51462225,0.71164600,0.22631656,0.09702903,0.05506444,0.16675600,0.12111015,0.07061833,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,7,96,0.55900000,0.60416667,0.47447230,0.71258400,0.21512656,0.09838181,0.05623019,0.16728400,0.12632024,0.07092653,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,8,96,0.55900000,0.55208333,0.41745577,0.71352200,0.21594256,0.10050332,0.05784567,0.16781200,0.13336673,0.07147485,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,9,96,0.55900000,0.64583333,0.51623357,0.71446000,0.21675856,0.09824983,0.05657364,0.16834000,0.12265072,0.07202317,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,0,96,0.58150000,0.59375000,0.44635293,0.70635300,0.22339396,0.10581847,0.06252970,0.17074000,0.13502772,0.06954388,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,1,96,0.58150000,0.55208333,0.40047485,0.70728400,0.22420396,0.10762325,0.06393457,0.17126400,0.14080021,0.07008808,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,2,96,0.58150000,0.50000000,0.34942998,0.70821500,0.22501396,0.10173653,0.06506544,0.17178800,0.14736122,0.07063228,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,3,96,0.58150000,0.60416667,0.46590952,0.70914600,0.22582396,0.09916631,0.05557881,0.17231200,0.13537122,0.07117648,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,4,96,0.58150000,0.64583333,0.51165807,0.71007700,0.22663396,0.09847109,0.05533368,0.17283600,0.12098871,0.07172068,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,5,96,0.58150000,0.43750000,0.28772932,0.71100800,0.22744396,0.10527587,0.06003854,0.17336000,0.14706121,0.07226488,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,6,96,0.58150000,0.51041667,0.36426108,0.71193900,0.22825396,0.10364315,0.05917466,0.17388400,0.13887746,0.07280908,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,7,96,0.58150000,0.52083333,0.37976225,0.71287000,0.21705796,0.10342920,0.05930480,0.17440800,0.13773856,0.07311316,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,8,96,0.58150000,0.58333333,0.44516584,0.71380100,0.21786796,0.10210898,0.05864716,0.17493200,0.13082356,0.07365736,minus_spurious_penalty,allows confound-heavy examples
minus_spurious_penalty,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,9,96,0.58150000,0.58333333,0.44380042,0.71473200,0.21867796,0.10266376,0.05922703,0.17545600,0.13152105,0.07420156,minus_spurious_penalty,allows confound-heavy examples
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,0,96,0.26100000,0.76041667,0.68395419,0.72964800,0.11684980,0.09539979,0.06020578,0.15821400,0.10683131,0.05333900,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,1,96,0.26100000,0.78125000,0.70496852,0.73049500,0.11758780,0.09527884,0.06032081,0.15869000,0.10492838,0.05383376,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,2,96,0.26100000,0.79166667,0.71485468,0.73134200,0.11832580,0.09547038,0.06064209,0.15916600,0.10429420,0.05432852,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,3,96,0.26100000,0.71875000,0.63571552,0.73218900,0.11906380,0.09816192,0.06261336,0.15964200,0.11381003,0.05482328,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,4,96,0.26100000,0.80208333,0.72349885,0.73303600,0.11980180,0.09616597,0.06149089,0.16011800,0.10429460,0.05531804,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,5,96,0.26100000,0.75000000,0.66661601,0.73388300,0.12053980,0.09823251,0.06304967,0.16059400,0.11127292,0.05581280,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,6,96,0.26100000,0.72916667,0.64311768,0.73473000,0.12127780,0.09936156,0.06398969,0.16107000,0.11444499,0.05630756,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,7,96,0.26100000,0.69791667,0.61893639,0.73557700,0.12201580,0.10080310,0.05713197,0.16154600,0.10888082,0.04879832,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,8,96,0.26100000,0.78125000,0.70671972,0.73642400,0.12275380,0.09880714,0.05600950,0.16202200,0.09936539,0.04929308,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,9,96,0.26100000,0.78125000,0.70547772,0.73727100,0.12349180,0.09931119,0.05653702,0.16249800,0.09999996,0.04978784,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,0,96,0.28350000,0.78125000,0.69888166,0.73944700,0.12616930,0.10303893,0.05912588,0.16277000,0.10264707,0.05310539,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,1,96,0.28350000,0.72916667,0.64797049,0.74028700,0.12690130,0.09709725,0.06020006,0.16324200,0.10913991,0.05359603,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,2,96,0.28350000,0.78125000,0.70237961,0.74112700,0.12763330,0.09603457,0.05969197,0.16371400,0.10342549,0.05408667,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,3,96,0.28350000,0.75000000,0.66467625,0.72796000,0.12836530,0.09747188,0.06083389,0.16418600,0.10842135,0.05457731,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,4,96,0.28350000,0.72916667,0.64692661,0.72880000,0.11709130,0.09814047,0.06152607,0.16465800,0.11102054,0.05482783,minus_tail_failure_value,ignores rare catastrophic cases
minus_tail_failure_value,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,5,96,0.28350000,0.75000000,0.66795123,0.72964000,0.11782330,0.09801529,0.06163674,0.16513000,0.10911237,0.05531847,minus_tail_failure_value,ignores rare catastrophic cases
